subset,algorithm,image,psnr,ssim,entropy,edge_vis,niqe,time_ms
outdoor,DCP-Improved,0034_0.9_0.16.jpg,19.69156983194106,0.9022924900054932,7.504907766044139,0.37329958177415806,,87.95693900003698
outdoor,DCP,0036_1_0.08.jpg,10.964204312683044,0.7764833569526672,7.344300604845609,0.49443979749064493,,28.945002000000386
outdoor,DCP-Improved,0036_1_0.08.jpg,16.866719663005508,0.9158909916877747,7.711445586958961,0.4402509355051728,,88.07902000000922
outdoor,DCP,0039_0.9_0.2.jpg,19.446530768423365,0.9181718230247498,7.533454357791383,0.6267356372441119,,29.05483099993944
outdoor,DCP-Improved,0039_0.9_0.2.jpg,23.506906517656255,0.9199175834655762,7.619745254008712,0.6441822584195466,,88.24726000000283
outdoor,DCP,0040_1_0.08.jpg,18.85125964298072,0.9135519862174988,7.7111877280293175,0.6909002861545235,,28.996379999966848
outdoor,DCP-Improved,0040_1_0.08.jpg,25.54345951339919,0.9600104689598083,7.73263225358811,0.661008144397975,,98.3922090000533
outdoor,DCP,0042_0.8_0.2.jpg,12.46459445076729,0.8405396938323975,7.131815474646413,0.65839265781967,,63.07136999998875
outdoor,DCP-Improved,0042_0.8_0.2.jpg,22.762766101150028,0.8621637225151062,7.560563056645758,0.7688825499193849,,154.37019800003782
outdoor,DCP,0045_0.8_0.16.jpg,9.625115648842227,0.6975789070129395,7.2275449126163185,0.41293534803071585,,62.51100499991935
outdoor,DCP-Improved,0045_0.8_0.16.jpg,12.941654074326614,0.8317295908927917,7.5462565038133125,0.2683155808768888,,152.4989119999418
outdoor,DCP,0046_0.9_0.16.jpg,15.666851324452452,0.7932085394859314,7.0730708549468595,0.40260620735197006,,28.183164999973087
outdoor,DCP-Improved,0046_0.9_0.16.jpg,21.680951003531757,0.8920513987541199,7.192109736527251,0.3488179616993176,,86.61269399999583
outdoor,DCP,0047_0.9_0.12.jpg,21.341826424992192,0.8448628783226013,6.631258602554837,0.5663430420711975,,20.127496999975847
outdoor,DCP-Improved,0047_0.9_0.12.jpg,27.861762128056093,0.9659702181816101,6.339903494826881,0.44581935863489264,,68.6849669999674
outdoor,DCP,0048_0.9_0.2.jpg,16.01309472771627,0.8230903148651123,7.500116415396215,0.5061281091789567,,28.49063799999385
outdoor,DCP-Improved,0048_0.9_0.2.jpg,17.136840570382933,0.8507351279258728,7.512213799127216,0.49031917235307065,,87.8958020000482
outdoor,DCP,0049_0.85_0.12.jpg,14.91316742616247,0.8435928225517273,7.2903074898073985,0.7345969945355191,,47.98953099998471
outdoor,DCP-Improved,0049_0.85_0.12.jpg,19.07832987226851,0.9380006790161133,7.2202486938628825,0.6744023224043716,,145.89939600000434
outdoor,DCP,0051_0.8_0.2.jpg,20.247776876353882,0.9199755787849426,6.835822991995801,0.5309577527095776,,28.69848299997102
outdoor,DCP-Improved,0051_0.8_0.2.jpg,24.487298378379126,0.9367054104804993,6.546553002882678,0.5397699623976996,,87.42154100002608
